severity	item	message
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K2PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K2alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K30lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K32PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K33PH14C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K34PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K35PH164C3	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K39PH122C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K40PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K43PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K45PH128C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K46PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K48PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K49PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K50PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K51PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K52PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K53PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K54lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K54lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K56PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K57lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K58PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K60PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K61PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K62PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K63PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K65PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K66PH128C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K69PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K6PH25C3	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K71PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K72PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K74PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K8PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	NTUH-K2044_PhiSpy_pp1_NC_012731.1_2098066_2113724 vs phagehostlearn_2024_phage_S9a	identity=68.817; reciprocal_min_coverage=0.317; retained_hsp_aligned_bp=186
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1b	identity=80.246; reciprocal_min_coverage=79.867; retained_hsp_aligned_bp=35836
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1c	identity=80.155; reciprocal_min_coverage=83.173; retained_hsp_aligned_bp=36498
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1d	identity=81.988; reciprocal_min_coverage=81.718; retained_hsp_aligned_bp=35820
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1e	identity=83.380; reciprocal_min_coverage=81.485; retained_hsp_aligned_bp=35921
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1f	identity=83.410; reciprocal_min_coverage=83.326; retained_hsp_aligned_bp=36455
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1g	identity=82.235; reciprocal_min_coverage=82.299; retained_hsp_aligned_bp=36528
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1h	identity=83.037; reciprocal_min_coverage=83.558; retained_hsp_aligned_bp=36621
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1i	identity=83.073; reciprocal_min_coverage=82.198; retained_hsp_aligned_bp=36268
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1j	identity=83.076; reciprocal_min_coverage=81.358; retained_hsp_aligned_bp=36196
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1k	identity=82.619; reciprocal_min_coverage=84.498; retained_hsp_aligned_bp=37023
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1l	identity=82.883; reciprocal_min_coverage=83.320; retained_hsp_aligned_bp=36425
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1m	identity=82.524; reciprocal_min_coverage=84.681; retained_hsp_aligned_bp=37229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1n	identity=82.674; reciprocal_min_coverage=81.658; retained_hsp_aligned_bp=35779
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1o	identity=82.348; reciprocal_min_coverage=81.948; retained_hsp_aligned_bp=35905
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1p	identity=82.201; reciprocal_min_coverage=81.512; retained_hsp_aligned_bp=36484
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1q	identity=82.279; reciprocal_min_coverage=81.230; retained_hsp_aligned_bp=36804
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A1r	identity=82.076; reciprocal_min_coverage=84.620; retained_hsp_aligned_bp=37230
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A2a	identity=71.287; reciprocal_min_coverage=0.224; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A2a_b	identity=69.325; reciprocal_min_coverage=0.358; retained_hsp_aligned_bp=163
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A2b	identity=71.287; reciprocal_min_coverage=0.223; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A3a	identity=68.996; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A3b	identity=76.692; reciprocal_min_coverage=0.306; retained_hsp_aligned_bp=133
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A3c	identity=75.188; reciprocal_min_coverage=0.306; retained_hsp_aligned_bp=133
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_A3d	identity=69.268; reciprocal_min_coverage=0.443; retained_hsp_aligned_bp=205
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_D7a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_D7b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_D7c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K10PH82C1	identity=70.742; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K11PH164C1	identity=68.996; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K12P1_1	identity=69.469; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=226
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K13PH07C1L	identity=73.267; reciprocal_min_coverage=0.218; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K13PH07C1S	identity=73.267; reciprocal_min_coverage=0.218; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K14PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K15PH90	identity=82.030; reciprocal_min_coverage=84.660; retained_hsp_aligned_bp=37641
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K16PH164C3	identity=68.750; reciprocal_min_coverage=0.455; retained_hsp_aligned_bp=208
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K17alfa61	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K17alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K18PH07C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K1PH164C1	identity=81.873; reciprocal_min_coverage=82.784; retained_hsp_aligned_bp=36751
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K2064PH2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K2069PH1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K21lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K23PH08C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K25PH129C1	identity=82.534; reciprocal_min_coverage=81.052; retained_hsp_aligned_bp=35926
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K27PH129C1	identity=69.469; reciprocal_min_coverage=0.492; retained_hsp_aligned_bp=226
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K28PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K29PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K2PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K2PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K2alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K30lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K32PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K33PH14C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K34PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K35PH164C3	identity=69.307; reciprocal_min_coverage=0.437; retained_hsp_aligned_bp=202
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K39PH122C2	identity=82.642; reciprocal_min_coverage=82.963; retained_hsp_aligned_bp=37032
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K40PH129C1	identity=82.408; reciprocal_min_coverage=82.106; retained_hsp_aligned_bp=36357
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K43PH164C1	identity=70.742; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K45PH128C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K46PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K48PH164C1	identity=75.940; reciprocal_min_coverage=0.306; retained_hsp_aligned_bp=133
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K49PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K50PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K51PH129C1	identity=81.679; reciprocal_min_coverage=83.902; retained_hsp_aligned_bp=37345
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K52PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K53PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K54lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K54lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K56PH164C1	identity=70.306; reciprocal_min_coverage=0.499; retained_hsp_aligned_bp=229
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K57lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K58PH129C2	identity=74.436; reciprocal_min_coverage=0.306; retained_hsp_aligned_bp=133
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K60PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K61PH164C1	identity=68.651; reciprocal_min_coverage=3.123; retained_hsp_aligned_bp=1445
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K62PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K63PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K65PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K66PH128C1	identity=83.158; reciprocal_min_coverage=79.309; retained_hsp_aligned_bp=34829
info	phagehostlearn_2024_phage_A1a vs phagehostlearn_2024_phage_K69PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
