genome_id_1	genome_id_2	identity_percent	coverage_percent	method	evidence_source	notes	aligned_fragments	total_fragments
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S13b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S13c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S13d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S13e	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S13f	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S6a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S8a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S8b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S8c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1a	phagehostlearn_2024_phage_S9a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1c	88.384500	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1d	89.235000	64.285714	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	9	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1e	86.456800	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1f	86.272000	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1g	89.391200	85.714286	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	12	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1h	89.277200	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1i	89.579300	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1j	90.327900	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1k	89.216000	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1l	88.781700	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1m	88.537200	78.571429	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	11	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1n	88.441500	64.285714	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	9	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1o	88.968800	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1p	88.251000	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1q	88.779000	85.714286	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	12	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A1r	89.255300	57.142857	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	8	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A2a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A2a_b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A2b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A3a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A3b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A3c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_A3d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_D7a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_D7b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_D7c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K10PH82C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K11PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K12P1_1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K13PH07C1L	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K13PH07C1S	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K14PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K15PH90	89.451000	71.428571	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	10	14
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K16PH164C3	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K17alfa61	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1b	phagehostlearn_2024_phage_K17alfa62	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
