annotation_gene_id	domain_id	domain_name	start_aa	end_aa	evalue	evidence_source	notes
phagehostlearn_2024_phage_K65PH164|prodigal_00133	phrog_1425	hinge connector of long tail fiber protein distal connector	1	215	3.000E-71	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=237; qcov=1.000; tcov=1.000; pident=40.000
phagehostlearn_2024_phage_K65PH164|prodigal_00133	phrog_16472	tail fiber protein	1	84	3.508E-16	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=77; qcov=0.391; tcov=0.171; pident=49.400
phagehostlearn_2024_phage_K65PH164|prodigal_00133	phrog_5667	long tail fiber protein distal subunit	1	59	7.425E-17	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=79; qcov=0.274; tcov=0.083; pident=54.200
phagehostlearn_2024_phage_K65PH164|prodigal_00133	phrog_8378	tail fiber protein	1	66	3.586E-15	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=74; qcov=0.307; tcov=0.046; pident=50.000
phagehostlearn_2024_phage_K65PH164|prodigal_00134	phrog_10316	tail fiber protein	3	1472	0.000E+00	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=1607; qcov=0.995; tcov=1.000; pident=34.200
phagehostlearn_2024_phage_K65PH164|prodigal_00134	phrog_24369	tail fiber protein	248	1023	6.309E-96	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=346; qcov=0.525; tcov=0.535; pident=32.900
phagehostlearn_2024_phage_K65PH164|prodigal_00134	phrog_5667	long tail fiber protein distal subunit	1214	1468	7.189E-32	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=136; qcov=0.173; tcov=0.380; pident=29.800
phagehostlearn_2024_phage_K65PH164|prodigal_00135	phrog_1121	tail fiber adhesin	1	175	5.255E-46	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=162; qcov=1.000; tcov=1.000; pident=28.300
phagehostlearn_2024_phage_K65PH164|prodigal_00135	phrog_2056	tail fiber protein host specificity	1	42	2.793E-14	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=70; qcov=0.240; tcov=0.160; pident=38.000
phagehostlearn_2024_phage_K66PH128C1|prodigal_00051	phrog_11393	tail fiber protein	2	250	2.031E-72	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=262; qcov=0.320; tcov=0.452; pident=32.000
phagehostlearn_2024_phage_K66PH128C1|prodigal_00051	phrog_2710	tail fiber protein	1	256	2.668E-82	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=292; qcov=0.329; tcov=0.837; pident=64.900
phagehostlearn_2024_phage_K69PH164C2|prodigal_00017	phrog_31	central tail fiber J	8	1093	5.487E-169	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=563; qcov=0.944; tcov=0.743; pident=11.800
phagehostlearn_2024_phage_K69PH164C2|prodigal_00019	phrog_1591	tail fiber protein	2	99	1.097E-20	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=98; qcov=0.110; tcov=0.220; pident=36.700
phagehostlearn_2024_phage_K69PH164C2|prodigal_00019	phrog_24159	tail fiber protein	1	894	0.000E+00	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=1513; qcov=1.000; tcov=1.000; pident=73.300
phagehostlearn_2024_phage_K69PH164C2|prodigal_00019	phrog_24369	tail fiber protein	381	894	5.301E-267	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=839; qcov=0.575; tcov=0.353; pident=72.500
phagehostlearn_2024_phage_K69PH164C2|prodigal_00019	phrog_5481	tail fiber protein	1	197	1.216E-47	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=186; qcov=0.220; tcov=0.390; pident=41.100
phagehostlearn_2024_phage_K6PH25C3|prodigal_00020	phrog_31	central tail fiber J	8	862	1.117E-164	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=553; qcov=0.693; tcov=0.575; pident=12.800
phagehostlearn_2024_phage_K6PH25C3|prodigal_00022	phrog_1591	tail fiber protein	2	113	5.199E-21	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=99; qcov=0.129; tcov=0.252; pident=32.100
phagehostlearn_2024_phage_K6PH25C3|prodigal_00022	phrog_24092	tail fiber protein	1	185	1.374E-36	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=150; qcov=0.213; tcov=0.193; pident=42.500
phagehostlearn_2024_phage_K6PH25C3|prodigal_00022	phrog_24159	tail fiber protein	1	163	1.056E-74	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=271; qcov=0.187; tcov=0.168; pident=88.300
phagehostlearn_2024_phage_K6PH25C3|prodigal_00022	phrog_5481	tail fiber protein	1	166	4.601E-52	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=200; qcov=0.191; tcov=0.318; pident=48.400
phagehostlearn_2024_phage_K71PH129C1|prodigal_00056	phrog_11393	tail fiber protein	2	142	1.493E-51	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=198; qcov=0.169; tcov=0.287; pident=29.700
phagehostlearn_2024_phage_K71PH129C1|prodigal_00056	phrog_2710	tail fiber protein	1	152	8.229E-53	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=202; qcov=0.182; tcov=0.495; pident=82.800
phagehostlearn_2024_phage_K72PH164C2|prodigal_00051	phrog_11393	tail fiber protein	2	142	5.054E-52	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=198; qcov=0.195; tcov=0.287; pident=29.700
phagehostlearn_2024_phage_K72PH164C2|prodigal_00051	phrog_2710	tail fiber protein	1	152	1.362E-54	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=206; qcov=0.210; tcov=0.495; pident=84.200
phagehostlearn_2024_phage_K72PH164C2|prodigal_00051	phrog_8460	tail fiber protein	199	292	2.633E-12	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=70; qcov=0.130; tcov=0.111; pident=52.000
phagehostlearn_2024_phage_K74PH129C2|prodigal_00010	phrog_16586	tail fiber protein	1	441	6.438E-34	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=141; qcov=0.546; tcov=0.389; pident=36.000
phagehostlearn_2024_phage_K74PH129C2|prodigal_00010	phrog_24786	tail fiber protein	1	304	6.273E-127	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=426; qcov=0.376; tcov=0.337; pident=71.000
phagehostlearn_2024_phage_K74PH129C2|prodigal_00010	phrog_6256	tail fiber protein	1	150	4.519E-36	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=148; qcov=0.186; tcov=0.261; pident=50.900
phagehostlearn_2024_phage_K74PH129C2|prodigal_00011	phrog_19988	tail spike protein	1	54	2.484E-07	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=53; qcov=0.104; tcov=0.090; pident=64.800
phagehostlearn_2024_phage_K7PH164C4|prodigal_00044	phrog_1836	tail fiber protein	509	672	6.605E-29	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=124; qcov=0.242; tcov=0.420; pident=25.700
phagehostlearn_2024_phage_K7PH164C4|prodigal_00044	phrog_20001	tail fiber protein	508	679	3.099E-17	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=86; qcov=0.253; tcov=0.663; pident=29.100
phagehostlearn_2024_phage_K7PH164C4|prodigal_00044	phrog_22285	tail fiber protein	1	679	5.444E-141	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=462; qcov=1.000; tcov=0.962; pident=16.200
phagehostlearn_2024_phage_K7PH164C4|prodigal_00044	phrog_24369	tail fiber protein	49	240	1.612E-10	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=64; qcov=0.283; tcov=0.138; pident=34.600
phagehostlearn_2024_phage_K7PH164C4|prodigal_00064	phrog_4815	receptor binding tail protein	1	657	1.304E-163	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=527; qcov=0.998; tcov=0.998; pident=13.600
phagehostlearn_2024_phage_K82P1|prodigal_00044	phrog_16586	tail fiber protein	1	311	2.913E-38	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=155; qcov=0.393; tcov=0.285; pident=41.300
phagehostlearn_2024_phage_K82P1|prodigal_00044	phrog_24786	tail fiber protein	1	289	1.453E-132	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=442; qcov=0.365; tcov=0.320; pident=75.700
phagehostlearn_2024_phage_K82P1|prodigal_00044	phrog_6256	tail fiber protein	1	150	1.210E-37	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=153; qcov=0.189; tcov=0.261; pident=50.000
phagehostlearn_2024_phage_K8PH128|prodigal_00041	phrog_16586	tail fiber protein	1	163	3.027E-31	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=132; qcov=0.218; tcov=0.160; pident=60.100
phagehostlearn_2024_phage_K8PH128|prodigal_00041	phrog_24786	tail fiber protein	1	287	2.292E-127	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=425; qcov=0.383; tcov=0.317; pident=75.200
phagehostlearn_2024_phage_K8PH128|prodigal_00041	phrog_6256	tail fiber protein	1	157	4.763E-38	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=154; qcov=0.210; tcov=0.273; pident=49.000
phagehostlearn_2024_phage_K8PH128|prodigal_00042	phrog_15641	tail fiber protein	12	424	8.059E-150	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=482; qcov=0.743; tcov=0.925; pident=23.300
phagehostlearn_2024_phage_K9PH25C2|prodigal_00002	phrog_2636	tail fiber protein	1	120	2.988E-14	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=76; qcov=0.194; tcov=0.270; pident=31.100
phagehostlearn_2024_phage_K9PH25C2|prodigal_00002	phrog_3279	tail fiber protein	1	110	1.912E-08	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=57; qcov=0.178; tcov=0.538; pident=34.800
phagehostlearn_2024_phage_K9PH25C2|prodigal_00002	phrog_4128	tail fiber protein	1	104	2.188E-20	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=96; qcov=0.169; tcov=0.938; pident=37.700
phagehostlearn_2024_phage_K9PH25C2|prodigal_00003	phrog_5616	tail fiber protein	58	413	4.047E-37	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=151; qcov=0.476; tcov=0.469; pident=18.000
phagehostlearn_2024_phage_M12a|prodigal_00029	phrog_26525	tail fiber protein	1	103	5.286E-36	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=138; qcov=0.361; tcov=0.485; pident=52.400
phagehostlearn_2024_phage_M12a|prodigal_00032	phrog_4818	tail fiber protein	103	233	2.356E-14	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=77; qcov=0.159; tcov=0.160; pident=26.900
phagehostlearn_2024_phage_M12a|prodigal_00032	phrog_9823	tail fiber protein	144	536	1.169E-14	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=78; qcov=0.478; tcov=0.514; pident=23.800
phagehostlearn_2024_phage_M12a|prodigal_00036	phrog_817	tail fiber protein	30	208	5.356E-25	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=103; qcov=0.829; tcov=0.921; pident=19.500
phagehostlearn_2024_phage_M5a|prodigal_00126	phrog_1491	tail fiber protein	1	213	2.284E-74	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=246; qcov=0.991; tcov=0.991; pident=24.400
phagehostlearn_2024_phage_M5a|prodigal_00137	phrog_35194	tail fiber protein	287	331	4.037E-06	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=48; qcov=0.136; tcov=0.915; pident=62.200
phagehostlearn_2024_phage_M5a|prodigal_00152	phrog_817	tail fiber protein	80	216	1.501E-06	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=49; qcov=0.472; tcov=0.800; pident=16.400
phagehostlearn_2024_phage_M5a|prodigal_00159	phrog_15695	tail fiber protein	124	244	1.199E-27	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=113; qcov=0.440; tcov=0.097; pident=30.500
phagehostlearn_2024_phage_M5a|prodigal_00159	phrog_19921	tail spike protein	86	271	4.924E-31	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=123; qcov=0.676; tcov=0.256; pident=35.800
phagehostlearn_2024_phage_M5a|prodigal_00162	phrog_12846	tail fiber protein Ig-domain containing	1	82	7.651E-16	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=79; qcov=0.238; tcov=0.151; pident=45.100
phagehostlearn_2024_phage_M5a|prodigal_00162	phrog_13229	tail fiber protein	99	343	1.217E-07	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=53; qcov=0.710; tcov=0.345; pident=25.700
phagehostlearn_2024_phage_M5a|prodigal_00162	phrog_4465	tail fiber protein	1	345	7.391E-151	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=474; qcov=1.000; tcov=0.997; pident=46.200
phagehostlearn_2024_phage_M5a|prodigal_00163	phrog_11571	tail fiber protein	7	68	5.063E-08	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=51; qcov=0.390; tcov=0.269; pident=45.100
phagehostlearn_2024_phage_M5a|prodigal_00163	phrog_21546	tail fiber protein	7	71	4.897E-09	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=54; qcov=0.409; tcov=0.759; pident=40.000
phagehostlearn_2024_phage_M5a|prodigal_00167	phrog_15437	tail fiber protein	451	585	3.202E-23	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=105; qcov=0.230; tcov=0.207; pident=40.600
phagehostlearn_2024_phage_M5a|prodigal_00167	phrog_4549	tail fiber protein	1	585	9.958E-152	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=489; qcov=0.998; tcov=0.989; pident=29.600
phagehostlearn_2024_phage_M5b|prodigal_00076	phrog_15437	tail fiber protein	451	585	5.533E-22	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=101; qcov=0.230; tcov=0.207; pident=40.000
phagehostlearn_2024_phage_M5b|prodigal_00076	phrog_22682	tail fiber protein	86	153	9.910E-06	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=48; qcov=0.116; tcov=0.195; pident=39.700
phagehostlearn_2024_phage_M5b|prodigal_00076	phrog_4549	tail fiber protein	1	585	4.854E-151	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=487; qcov=0.998; tcov=0.989; pident=29.900
phagehostlearn_2024_phage_M5b|prodigal_00080	phrog_11571	tail fiber protein	7	68	5.063E-08	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=51; qcov=0.390; tcov=0.269; pident=45.100
phagehostlearn_2024_phage_M5b|prodigal_00080	phrog_21546	tail fiber protein	7	71	2.244E-09	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=55; qcov=0.409; tcov=0.759; pident=40.000
phagehostlearn_2024_phage_M5b|prodigal_00081	phrog_12846	tail fiber protein Ig-domain containing	1	82	7.915E-16	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=79; qcov=0.236; tcov=0.151; pident=45.100
phagehostlearn_2024_phage_M5b|prodigal_00081	phrog_13229	tail fiber protein	234	346	1.061E-06	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=50; qcov=0.325; tcov=0.206; pident=31.600
phagehostlearn_2024_phage_M5b|prodigal_00081	phrog_4465	tail fiber protein	1	348	2.658E-155	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=487; qcov=1.000; tcov=0.997; pident=46.400
phagehostlearn_2024_phage_M5b|prodigal_00084	phrog_19921	tail spike protein	86	271	4.924E-31	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=123; qcov=0.676; tcov=0.256; pident=34.900
phagehostlearn_2024_phage_M5b|prodigal_00084	phrog_7121	tail fiber protein	121	229	1.291E-16	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=80; qcov=0.396; tcov=0.583; pident=30.600
phagehostlearn_2024_phage_M5b|prodigal_00086	phrog_38670	tail fiber protein	2	199	1.307E-19	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=93; qcov=0.369; tcov=0.174; pident=33.000
phagehostlearn_2024_phage_M5b|prodigal_00087	phrog_16586	tail fiber protein	73	134	4.573E-11	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=59; qcov=0.463; tcov=0.061; pident=54.800
phagehostlearn_2024_phage_M5b|prodigal_00087	phrog_34575	tail spike protein	78	133	5.667E-18	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=79; qcov=0.418; tcov=0.083; pident=67.800
phagehostlearn_2024_phage_M5b|prodigal_00088	phrog_6518	tail fiber protein	82	573	2.723E-130	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=426; qcov=0.859; tcov=1.000; pident=47.300
phagehostlearn_2024_phage_M5b|prodigal_00089	phrog_18703	tail fiber protein	71	546	1.455E-206	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=646; qcov=0.870; tcov=0.925; pident=55.300
phagehostlearn_2024_phage_M5b|prodigal_00110	phrog_35194	tail fiber protein	287	331	4.037E-06	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=48; qcov=0.136; tcov=0.915; pident=62.200
phagehostlearn_2024_phage_M5b|prodigal_00120	phrog_1491	tail fiber protein	1	213	5.073E-74	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=245; qcov=0.991; tcov=0.991; pident=24.400
phagehostlearn_2024_phage_P4a|prodigal_00012	phrog_9823	tail fiber protein	213	551	3.044E-22	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=103; qcov=0.397; tcov=0.472; pident=21.400
phagehostlearn_2024_phage_P4a|prodigal_00014	phrog_1171	tail spike protein	651	765	5.975E-15	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=79; qcov=0.137; tcov=0.134; pident=28.600
phagehostlearn_2024_phage_P4a|prodigal_00014	phrog_14895	tail spike protein	589	765	2.171E-10	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=64; qcov=0.211; tcov=0.274; pident=29.200
phagehostlearn_2024_phage_P4b|prodigal_00020	phrog_1171	tail spike protein	651	764	2.425E-14	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=77; qcov=0.136; tcov=0.133; pident=29.800
phagehostlearn_2024_phage_P4b|prodigal_00020	phrog_14895	tail spike protein	653	761	2.171E-10	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=64; qcov=0.130; tcov=0.165; pident=35.700
phagehostlearn_2024_phage_P4b|prodigal_00022	phrog_9823	tail fiber protein	213	551	6.140E-22	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=102; qcov=0.397; tcov=0.472; pident=21.400
phagehostlearn_2024_phage_S10a|prodigal_00095	phrog_22849	tail fiber protein	693	847	2.202E-10	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=64; qcov=0.183; tcov=0.336; pident=30.700
phagehostlearn_2024_phage_S10a|prodigal_00097	phrog_14879	tail fiber protein	1	152	8.154E-15	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=78; qcov=0.231; tcov=0.215; pident=44.800
phagehostlearn_2024_phage_S10a|prodigal_00097	phrog_17635	tail fiber protein	69	172	9.237E-12	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=68; qcov=0.158; tcov=0.136; pident=20.100
phagehostlearn_2024_phage_S10a|prodigal_00097	phrog_6518	tail fiber protein	176	655	2.071E-100	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=342; qcov=0.731; tcov=0.998; pident=35.600
phagehostlearn_2024_phage_S11a|prodigal_00037	phrog_1819	tail spike protein	13	127	1.866E-15	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=80; qcov=0.182; tcov=0.186; pident=53.100
phagehostlearn_2024_phage_S11a|prodigal_00037	phrog_20900	tail spike protein	1	201	1.865E-27	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=119; qcov=0.318; tcov=0.304; pident=43.000
phagehostlearn_2024_phage_S11a|prodigal_00037	phrog_27156	tail spike protein	1	129	8.652E-38	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=152; qcov=0.204; tcov=0.189; pident=60.500
phagehostlearn_2024_phage_S11a|prodigal_00037	phrog_29731	tail spike protein	1	127	4.172E-38	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=153; qcov=0.201; tcov=0.469; pident=57.200
